Datetime (UTC),Country,Zone name,Zone id,Carbon intensity gCO2/kWh (direct),Carbon intensity gCO2/kWh (Life cycle),Carbon-free energy percentage (CFE%),Renewable energy percentage (RE%),Data source,Data estimated,Data estimation method
2024/10/20 6:00,Portugal,Portugal,PT,98.47,145.82,77.23,63.93,entsoe.eu,FALSE,
2024/10/20 7:00,Portugal,Portugal,PT,92.52,143.3,77.39,63.31,entsoe.eu,FALSE,
2024/10/20 8:00,Portugal,Portugal,PT,77.19,124.66,81.08,69.59,entsoe.eu,FALSE,
2024/10/20 9:00,Portugal,Portugal,PT,65.02,109.74,84.17,74.62,entsoe.eu,FALSE,
2024/10/20 10:00,Portugal,Portugal,PT,61.65,105.23,85.06,74.24,entsoe.eu,FALSE,
2024/10/20 11:00,Portugal,Portugal,PT,58.33,101.21,85.89,75.39,entsoe.eu,FALSE,
2024/10/20 12:00,Portugal,Portugal,PT,59.68,102.88,85.68,75.18,entsoe.eu,FALSE,
2024/10/20 13:00,Portugal,Portugal,PT,63.48,107.71,84.82,74.07,entsoe.eu,FALSE,
2024/10/20 14:00,Portugal,Portugal,PT,65.5,110.79,84.37,73.7,entsoe.eu,FALSE,
2024/10/20 15:00,Portugal,Portugal,PT,71.53,117.63,82.83,70.56,entsoe.eu,FALSE,
2024/10/20 16:00,Portugal,Portugal,PT,92.28,143.28,77.55,64.54,entsoe.eu,FALSE,
2024/10/20 17:00,Portugal,Portugal,PT,117.19,134.38,82.88,75.48,entsoe.eu,FALSE,
2024/10/20 18:00,Portugal,Portugal,PT,99.8,99.27,90.39,89.56,entsoe.eu,FALSE,
2024/10/20 19:00,Portugal,Portugal,PT,98.63,99.73,90.27,90.11,entsoe.eu,FALSE,
2024/10/20 20:00,Portugal,Portugal,PT,110.25,115.95,87.41,84.61,entsoe.eu,FALSE,
2024/10/20 21:00,Portugal,Portugal,PT,114.88,128.7,84.57,79.15,entsoe.eu,FALSE,
2024/10/20 22:00,Portugal,Portugal,PT,123.92,161.81,76.07,64.58,entsoe.eu,FALSE,
2024/10/20 23:00,Portugal,Portugal,PT,125.62,175.85,72.36,55.93,entsoe.eu,FALSE,
2024/10/21 0:00,Portugal,Portugal,PT,126.08,179.76,71.36,53.92,entsoe.eu,FALSE,
2024/10/21 1:00,Portugal,Portugal,PT,125.18,181.03,70.84,52.77,entsoe.eu,FALSE,
2024/10/21 2:00,Portugal,Portugal,PT,122.61,182.01,70.13,51.06,entsoe.eu,FALSE,
2024/10/21 3:00,Portugal,Portugal,PT,124.59,183.6,69.86,51.44,entsoe.eu,FALSE,
2024/10/21 4:00,Portugal,Portugal,PT,129.75,175.11,73.02,60.29,entsoe.eu,FALSE,
2024/10/21 5:00,Portugal,Portugal,PT,119.3,133.51,83.34,81.77,entsoe.eu,FALSE,
2024/10/21 6:00,Portugal,Portugal,PT,104.72,116.37,86.06,86.06,entsoe.eu,FALSE,
2024/10/21 7:00,Portugal,Portugal,PT,101.12,123.36,83.58,80.94,entsoe.eu,FALSE,
2024/10/21 8:00,Portugal,Portugal,PT,91,139.42,78.99,70.64,entsoe.eu,FALSE,
2024/10/21 9:00,Portugal,Portugal,PT,80.42,126.83,81.5,72.49,entsoe.eu,FALSE,
2024/10/21 10:00,Portugal,Portugal,PT,72.59,117.47,83.5,74.54,entsoe.eu,FALSE,
2024/10/21 11:00,Portugal,Portugal,PT,71.01,115.73,83.84,75.06,entsoe.eu,FALSE,
2024/10/21 12:00,Portugal,Portugal,PT,72.46,117.73,83.51,74.56,entsoe.eu,FALSE,
2024/10/21 13:00,Portugal,Portugal,PT,72.96,118.46,83.29,74.66,entsoe.eu,FALSE,
2024/10/21 14:00,Portugal,Portugal,PT,77.04,123.07,82.2,73.64,entsoe.eu,FALSE,
2024/10/21 15:00,Portugal,Portugal,PT,90.06,139.2,78.77,69.65,entsoe.eu,FALSE,
2024/10/21 16:00,Portugal,Portugal,PT,113.49,147.97,78.65,71.25,entsoe.eu,FALSE,
2024/10/21 17:00,Portugal,Portugal,PT,105.52,116.83,85.5,83.45,entsoe.eu,FALSE,
2024/10/21 18:00,Portugal,Portugal,PT,91.06,98.9,88.6,88.6,entsoe.eu,FALSE,
2024/10/21 19:00,Portugal,Portugal,PT,97.16,108.96,86.63,85.8,entsoe.eu,FALSE,
2024/10/21 20:00,Portugal,Portugal,PT,106.16,119.53,85.29,81.45,entsoe.eu,FALSE,
2024/10/21 21:00,Portugal,Portugal,PT,101.18,126.69,82.81,75.81,entsoe.eu,FALSE,
2024/10/21 22:00,Portugal,Portugal,PT,102.75,147.9,76.87,65.37,entsoe.eu,FALSE,
2024/10/21 23:00,Portugal,Portugal,PT,98.45,145.81,77.09,64.46,entsoe.eu,FALSE,
2024/10/22 0:00,Portugal,Portugal,PT,96.15,143.26,77.68,63.25,entsoe.eu,FALSE,
2024/10/22 1:00,Portugal,Portugal,PT,98.96,147.51,76.85,61.36,entsoe.eu,FALSE,
2024/10/22 2:00,Portugal,Portugal,PT,95.67,144.09,77.38,61.98,entsoe.eu,FALSE,
2024/10/22 3:00,Portugal,Portugal,PT,94.26,142.92,77.58,66.03,entsoe.eu,FALSE,
2024/10/22 4:00,Portugal,Portugal,PT,89.27,136.09,78.69,71.42,entsoe.eu,FALSE,
2024/10/22 5:00,Portugal,Portugal,PT,82.81,98.53,88.31,88.31,entsoe.eu,FALSE,
2024/10/22 6:00,Portugal,Portugal,PT,83.46,91.33,90.16,90.16,entsoe.eu,FALSE,
2024/10/22 7:00,Portugal,Portugal,PT,81.62,92.94,89.58,89.58,entsoe.eu,FALSE,
2024/10/22 8:00,Portugal,Portugal,PT,62.04,95.73,86.46,85.07,entsoe.eu,FALSE,
2024/10/22 9:00,Portugal,Portugal,PT,57.41,97.48,86.04,80.75,entsoe.eu,FALSE,
2024/10/22 10:00,Portugal,Portugal,PT,58.07,98.48,85.91,79.82,entsoe.eu,FALSE,
2024/10/22 11:00,Portugal,Portugal,PT,60.39,101.69,85.57,79.64,entsoe.eu,FALSE,
2024/10/22 12:00,Portugal,Portugal,PT,61.87,103.8,85.55,79.38,entsoe.eu,FALSE,
2024/10/22 13:00,Portugal,Portugal,PT,62.55,104.5,85.54,78.97,entsoe.eu,FALSE,
2024/10/22 14:00,Portugal,Portugal,PT,65.37,107.79,84.9,77.69,entsoe.eu,FALSE,
2024/10/22 15:00,Portugal,Portugal,PT,73.62,118.18,82.76,75.42,entsoe.eu,FALSE,
2024/10/22 16:00,Portugal,Portugal,PT,88.28,114.79,85.05,80.17,entsoe.eu,FALSE,
2024/10/22 17:00,Portugal,Portugal,PT,88.09,95.82,89.61,88.55,entsoe.eu,FALSE,
2024/10/22 18:00,Portugal,Portugal,PT,82.25,94.23,89.11,87.43,entsoe.eu,FALSE,
2024/10/22 19:00,Portugal,Portugal,PT,81.57,94.41,88.88,86.72,entsoe.eu,FALSE,
2024/10/22 20:00,Portugal,Portugal,PT,79.7,105.85,85.4,81.56,entsoe.eu,FALSE,
2024/10/22 21:00,Portugal,Portugal,PT,78.38,110.79,83.94,79.25,entsoe.eu,FALSE,
2024/10/22 22:00,Portugal,Portugal,PT,79.36,117.61,82.36,77.45,entsoe.eu,FALSE,
2024/10/22 23:00,Portugal,Portugal,PT,75.91,118.41,81.81,75.87,entsoe.eu,FALSE,
2024/10/23 0:00,Portugal,Portugal,PT,76.14,118.31,81.73,74.97,entsoe.eu,FALSE,
2024/10/23 1:00,Portugal,Portugal,PT,78.97,122.18,80.97,71.89,entsoe.eu,FALSE,
2024/10/23 2:00,Portugal,Portugal,PT,78.78,121.93,81.09,70.75,entsoe.eu,FALSE,
2024/10/23 3:00,Portugal,Portugal,PT,82.38,127.79,79.97,72.03,entsoe.eu,FALSE,
2024/10/23 4:00,Portugal,Portugal,PT,70.96,114.1,82.22,79.25,entsoe.eu,FALSE,
2024/10/23 5:00,Portugal,Portugal,PT,80.9,96.11,88.23,88.23,entsoe.eu,FALSE,
2024/10/23 6:00,Portugal,Portugal,PT,79.56,89.78,89.63,89.63,entsoe.eu,FALSE,
2024/10/23 7:00,Portugal,Portugal,PT,74.53,86.05,90.18,90.18,entsoe.eu,FALSE,
2024/10/23 8:00,Portugal,Portugal,PT,55.99,94.97,86.35,84.99,entsoe.eu,FALSE,
2024/10/23 9:00,Portugal,Portugal,PT,58.62,99.41,85.96,81.55,entsoe.eu,FALSE,
2024/10/23 10:00,Portugal,Portugal,PT,61.31,103.17,85.42,80.11,entsoe.eu,FALSE,
2024/10/23 11:00,Portugal,Portugal,PT,61.1,102.75,85.74,79.23,entsoe.eu,FALSE,
2024/10/23 12:00,Portugal,Portugal,PT,65.69,108.28,84.62,77.71,entsoe.eu,FALSE,
2024/10/23 13:00,Portugal,Portugal,PT,71.01,115.27,83.29,75.65,entsoe.eu,FALSE,
2024/10/23 14:00,Portugal,Portugal,PT,77.42,123.83,81.67,73.82,entsoe.eu,FALSE,
2024/10/23 15:00,Portugal,Portugal,PT,91.31,141.4,78.23,68.9,entsoe.eu,FALSE,
2024/10/23 16:00,Portugal,Portugal,PT,118.17,143.39,80.02,75.27,entsoe.eu,FALSE,
2024/10/23 17:00,Portugal,Portugal,PT,103.72,113.36,86.01,85.88,entsoe.eu,FALSE,
2024/10/23 18:00,Portugal,Portugal,PT,98.83,108.74,86.56,86.56,entsoe.eu,FALSE,
2024/10/23 19:00,Portugal,Portugal,PT,95.65,109.45,86.05,85.41,entsoe.eu,FALSE,
2024/10/23 20:00,Portugal,Portugal,PT,95.67,120.87,83.19,78.86,entsoe.eu,FALSE,
2024/10/23 21:00,Portugal,Portugal,PT,93.57,133.65,79.61,70.52,entsoe.eu,FALSE,
2024/10/23 22:00,Portugal,Portugal,PT,84.94,129.42,79.79,68.88,entsoe.eu,FALSE,
2024/10/23 23:00,Portugal,Portugal,PT,83.04,127.09,80.4,67.94,entsoe.eu,FALSE,
2024/10/24 0:00,Portugal,Portugal,PT,83.55,127.56,80.4,66.31,entsoe.eu,FALSE,
2024/10/24 1:00,Portugal,Portugal,PT,83.61,127.54,80.29,66.05,entsoe.eu,FALSE,
2024/10/24 2:00,Portugal,Portugal,PT,82.84,126.88,80.53,66.09,entsoe.eu,FALSE,
2024/10/24 3:00,Portugal,Portugal,PT,81.96,126.27,80.64,67.11,entsoe.eu,FALSE,
2024/10/24 4:00,Portugal,Portugal,PT,79.11,123.27,81.09,71.17,entsoe.eu,FALSE,
2024/10/24 5:00,Portugal,Portugal,PT,65.28,102.12,85.26,81.73,entsoe.eu,FALSE,
2024/10/24 6:00,Portugal,Portugal,PT,74.31,88.31,89.98,89.98,entsoe.eu,FALSE,
2024/10/24 7:00,Portugal,Portugal,PT,73.47,88.74,89.82,89.82,entsoe.eu,FALSE,
2024/10/24 8:00,Portugal,Portugal,PT,68.1,111.57,83.36,79.16,entsoe.eu,FALSE,
2024/10/24 9:00,Portugal,Portugal,PT,62.58,104.18,85.08,79.66,entsoe.eu,FALSE,
2024/10/24 10:00,Portugal,Portugal,PT,59.64,99.86,86.08,79.82,entsoe.eu,FALSE,
2024/10/24 11:00,Portugal,Portugal,PT,51.78,89.89,88.26,81.69,entsoe.eu,FALSE,
2024/10/24 12:00,Portugal,Portugal,PT,46.89,83.26,89.54,83.05,entsoe.eu,FALSE,
2024/10/24 13:00,Portugal,Portugal,PT,46.24,81.83,89.64,83.12,entsoe.eu,FALSE,
2024/10/24 14:00,Portugal,Portugal,PT,49.59,86.27,88.84,81.44,entsoe.eu,FALSE,
2024/10/24 15:00,Portugal,Portugal,PT,54.08,92,87.62,80,entsoe.eu,FALSE,
2024/10/24 16:00,Portugal,Portugal,PT,63.14,93.45,87.85,81.95,entsoe.eu,FALSE,
2024/10/24 17:00,Portugal,Portugal,PT,69.36,76.46,93.07,92.24,entsoe.eu,FALSE,
2024/10/24 18:00,Portugal,Portugal,PT,71.55,78.75,92.77,91.56,entsoe.eu,FALSE,
2024/10/24 19:00,Portugal,Portugal,PT,70.25,84.72,90.92,87.74,entsoe.eu,FALSE,
2024/10/24 20:00,Portugal,Portugal,PT,67.92,96.21,87.59,80.32,entsoe.eu,FALSE,
2024/10/24 21:00,Portugal,Portugal,PT,70.81,111.26,83.46,74.31,entsoe.eu,FALSE,
2024/10/24 22:00,Portugal,Portugal,PT,82.33,122.2,81.8,73.43,entsoe.eu,FALSE,
2024/10/24 23:00,Portugal,Portugal,PT,72.58,116.14,82.53,74.44,entsoe.eu,FALSE,
2024/10/25 0:00,Portugal,Portugal,PT,73.54,116.82,82.4,73.21,entsoe.eu,FALSE,
2024/10/25 1:00,Portugal,Portugal,PT,73.56,116.16,82.52,72.54,entsoe.eu,FALSE,
2024/10/25 2:00,Portugal,Portugal,PT,72.73,115.49,82.64,72.71,entsoe.eu,FALSE,
2024/10/25 3:00,Portugal,Portugal,PT,74.11,118.55,82.01,73.89,entsoe.eu,FALSE,
2024/10/25 4:00,Portugal,Portugal,PT,70.93,116,82.26,78.46,entsoe.eu,FALSE,
2024/10/25 5:00,Portugal,Portugal,PT,71.99,97.73,87.19,87.19,entsoe.eu,FALSE,
2024/10/25 6:00,Portugal,Portugal,PT,73.28,87.54,90.08,90.08,entsoe.eu,FALSE,
2024/10/25 7:00,Portugal,Portugal,PT,76.81,90.6,89.73,89.73,entsoe.eu,FALSE,
2024/10/25 8:00,Portugal,Portugal,PT,75.66,96.1,88.24,88.24,entsoe.eu,FALSE,
2024/10/25 9:00,Portugal,Portugal,PT,57.78,98.45,85.73,83.81,entsoe.eu,FALSE,
2024/10/25 10:00,Portugal,Portugal,PT,66.97,95.25,87.95,87.59,entsoe.eu,FALSE,
2024/10/25 11:00,Portugal,Portugal,PT,62.83,100.05,86.29,85.5,entsoe.eu,FALSE,
2024/10/25 12:00,Portugal,Portugal,PT,59.06,101.34,85.44,82.9,entsoe.eu,FALSE,
2024/10/25 13:00,Portugal,Portugal,PT,58.23,99.25,85.92,82.39,entsoe.eu,FALSE,
2024/10/25 14:00,Portugal,Portugal,PT,56.65,97.31,86.2,82.88,entsoe.eu,FALSE,
2024/10/25 15:00,Portugal,Portugal,PT,61.1,102.3,84.97,81.68,entsoe.eu,FALSE,
2024/10/25 16:00,Portugal,Portugal,PT,60.77,84.21,89.75,89.44,entsoe.eu,FALSE,
2024/10/25 17:00,Portugal,Portugal,PT,69.92,79.1,91.92,91.92,entsoe.eu,FALSE,
2024/10/25 18:00,Portugal,Portugal,PT,70.54,79.19,92,92,entsoe.eu,FALSE,
2024/10/25 19:00,Portugal,Portugal,PT,65.43,70.69,94.16,94.16,entsoe.eu,FALSE,
2024/10/25 20:00,Portugal,Portugal,PT,67.85,72.47,94.17,94.17,entsoe.eu,FALSE,
2024/10/25 21:00,Portugal,Portugal,PT,71.51,81.84,92.48,92.1,entsoe.eu,FALSE,
2024/10/25 22:00,Portugal,Portugal,PT,74.11,92.69,89.71,88.21,entsoe.eu,FALSE,
2024/10/25 23:00,Portugal,Portugal,PT,63,102.34,85.85,79.59,entsoe.eu,FALSE,
2024/10/26 0:00,Portugal,Portugal,PT,65.87,107.97,84.35,73.83,entsoe.eu,FALSE,
2024/10/26 1:00,Portugal,Portugal,PT,71.14,113.64,83.35,69.86,entsoe.eu,FALSE,
2024/10/26 2:00,Portugal,Portugal,PT,76.64,121.51,82,65.18,entsoe.eu,FALSE,
2024/10/26 3:00,Portugal,Portugal,PT,75.96,121.16,82.12,65.04,entsoe.eu,FALSE,
2024/10/26 4:00,Portugal,Portugal,PT,76.49,122.07,81.99,65.67,entsoe.eu,FALSE,
2024/10/26 5:00,Portugal,Portugal,PT,90.11,134.72,80.68,66.86,entsoe.eu,FALSE,
2024/10/26 6:00,Portugal,Portugal,PT,85.21,125.46,82.44,70.73,entsoe.eu,FALSE,
2024/10/26 7:00,Portugal,Portugal,PT,79.57,110.64,85.69,78.66,entsoe.eu,FALSE,
2024/10/26 8:00,Portugal,Portugal,PT,62.45,105.05,85.13,76.86,entsoe.eu,FALSE,
2024/10/26 9:00,Portugal,Portugal,PT,54.44,94.21,87.05,78.36,entsoe.eu,FALSE,
2024/10/26 10:00,Portugal,Portugal,PT,46.27,84.49,88.93,80.95,entsoe.eu,FALSE,
2024/10/26 11:00,Portugal,Portugal,PT,49.23,89.64,88.2,79.95,entsoe.eu,FALSE,
2024/10/26 12:00,Portugal,Portugal,PT,47.45,87.16,88.65,80.85,entsoe.eu,FALSE,
2024/10/26 13:00,Portugal,Portugal,PT,44.77,82.71,89.24,82.2,entsoe.eu,FALSE,
2024/10/26 14:00,Portugal,Portugal,PT,45.18,81.84,89.06,82.53,entsoe.eu,FALSE,
2024/10/26 15:00,Portugal,Portugal,PT,52.07,90.14,87.42,80.09,entsoe.eu,FALSE,
2024/10/26 16:00,Portugal,Portugal,PT,68.54,90.78,89.75,84.34,entsoe.eu,FALSE,
2024/10/26 17:00,Portugal,Portugal,PT,55.35,56.69,97.52,97.52,entsoe.eu,FALSE,
2024/10/26 18:00,Portugal,Portugal,PT,49.89,54.47,97.48,97.48,entsoe.eu,FALSE,
2024/10/26 19:00,Portugal,Portugal,PT,45.45,52.14,97.44,97.44,entsoe.eu,FALSE,
2024/10/26 20:00,Portugal,Portugal,PT,47.58,54.82,97.21,97.21,entsoe.eu,FALSE,
2024/10/26 21:00,Portugal,Portugal,PT,46.71,54.54,97.29,97.29,entsoe.eu,FALSE,
2024/10/26 22:00,Portugal,Portugal,PT,54.72,59.85,97.11,97.11,entsoe.eu,FALSE,
2024/10/26 23:00,Portugal,Portugal,PT,54.06,61.75,96.7,96.7,entsoe.eu,FALSE,
2024/10/27 0:00,Portugal,Portugal,PT,54.95,84.48,90.73,82.99,entsoe.eu,FALSE,
2024/10/27 1:00,Portugal,Portugal,PT,44.86,83.16,89.91,80.25,entsoe.eu,FALSE,
2024/10/27 2:00,Portugal,Portugal,PT,49.19,85.15,89.99,81.34,entsoe.eu,FALSE,
2024/10/27 3:00,Portugal,Portugal,PT,58.11,95.27,88.24,78.23,entsoe.eu,FALSE,
2024/10/27 4:00,Portugal,Portugal,PT,58.16,99.39,86.89,76.38,entsoe.eu,FALSE,
2024/10/27 5:00,Portugal,Portugal,PT,59.58,97.91,87.42,77.87,entsoe.eu,FALSE,
2024/10/27 6:00,Portugal,Portugal,PT,78.77,91.34,91.54,90.16,entsoe.eu,FALSE,
2024/10/27 7:00,Portugal,Portugal,PT,61.13,106.57,85.21,77.59,entsoe.eu,FALSE,
2024/10/27 8:00,Portugal,Portugal,PT,56.53,100.78,86.35,79.35,entsoe.eu,FALSE,
2024/10/27 9:00,Portugal,Portugal,PT,46.19,87.28,88.9,82.44,entsoe.eu,FALSE,
2024/10/27 10:00,Portugal,Portugal,PT,47.33,87.47,88.91,80.91,entsoe.eu,FALSE,
2024/10/27 11:00,Portugal,Portugal,PT,50.39,91.13,88.16,79.82,entsoe.eu,FALSE,
2024/10/27 12:00,Portugal,Portugal,PT,49.28,90.05,88.41,80.16,entsoe.eu,FALSE,
2024/10/27 13:00,Portugal,Portugal,PT,48.1,88.51,88.59,81.59,entsoe.eu,FALSE,
2024/10/27 14:00,Portugal,Portugal,PT,47.11,87.09,88.8,82.02,entsoe.eu,FALSE,
2024/10/27 15:00,Portugal,Portugal,PT,43.97,82.72,89.27,84.97,entsoe.eu,FALSE,
2024/10/27 16:00,Portugal,Portugal,PT,44.94,78.49,90.27,88.08,entsoe.eu,FALSE,
2024/10/27 17:00,Portugal,Portugal,PT,70.51,75.64,93.83,93.83,entsoe.eu,FALSE,
2024/10/27 18:00,Portugal,Portugal,PT,67.08,68.05,95.06,95.06,entsoe.eu,FALSE,
2024/10/27 19:00,Portugal,Portugal,PT,63.63,66.95,94.99,94.99,entsoe.eu,FALSE,
2024/10/27 20:00,Portugal,Portugal,PT,62.31,66.12,95.03,95.03,entsoe.eu,FALSE,
2024/10/27 21:00,Portugal,Portugal,PT,52.88,65.26,94.24,94.24,entsoe.eu,FALSE,
2024/10/27 22:00,Portugal,Portugal,PT,33.91,64.17,92.5,92.49,entsoe.eu,FALSE,
2024/10/27 23:00,Portugal,Portugal,PT,40.15,74.35,90.37,89.14,entsoe.eu,FALSE,
2024/10/28 0:00,Portugal,Portugal,PT,47.41,84.38,88.36,83.82,entsoe.eu,FALSE,
2024/10/28 1:00,Portugal,Portugal,PT,51.04,88.47,87.7,80.71,entsoe.eu,FALSE,
2024/10/28 2:00,Portugal,Portugal,PT,51.62,88.3,87.68,79.59,entsoe.eu,FALSE,
2024/10/28 3:00,Portugal,Portugal,PT,51.91,88.46,87.83,80.25,entsoe.eu,FALSE,
2024/10/28 4:00,Portugal,Portugal,PT,46.9,82.15,88.84,83.09,entsoe.eu,FALSE,
2024/10/28 5:00,Portugal,Portugal,PT,33.81,67.3,91.29,91.29,entsoe.eu,FALSE,
2024/10/28 6:00,Portugal,Portugal,PT,52.86,66.92,93.43,93.43,entsoe.eu,FALSE,
2024/10/28 7:00,Portugal,Portugal,PT,57.72,67.55,93.73,93.73,entsoe.eu,FALSE,
2024/10/28 8:00,Portugal,Portugal,PT,29.9,62.31,92.29,92.29,entsoe.eu,FALSE,
2024/10/28 9:00,Portugal,Portugal,PT,34.22,68.11,91.73,89.47,entsoe.eu,FALSE,
2024/10/28 10:00,Portugal,Portugal,PT,37.7,72.43,91.09,87.78,entsoe.eu,FALSE,
2024/10/28 11:00,Portugal,Portugal,PT,39.23,74.41,90.87,86.81,entsoe.eu,FALSE,
2024/10/28 12:00,Portugal,Portugal,PT,40.81,76.88,90.5,86.3,entsoe.eu,FALSE,
2024/10/28 13:00,Portugal,Portugal,PT,42.56,79.09,90.13,85.71,entsoe.eu,FALSE,
2024/10/28 14:00,Portugal,Portugal,PT,52.38,90.98,87.58,82.98,entsoe.eu,FALSE,
2024/10/28 15:00,Portugal,Portugal,PT,67.25,106.9,84.16,80.78,entsoe.eu,FALSE,
2024/10/28 16:00,Portugal,Portugal,PT,92.05,113.08,84.5,84.5,entsoe.eu,FALSE,
2024/10/28 17:00,Portugal,Portugal,PT,108.19,126.81,82.36,82.36,entsoe.eu,FALSE,
2024/10/28 18:00,Portugal,Portugal,PT,90.41,104.95,86.19,86.19,entsoe.eu,FALSE,
2024/10/28 19:00,Portugal,Portugal,PT,91.25,104.39,86.49,86.49,entsoe.eu,FALSE,
2024/10/28 20:00,Portugal,Portugal,PT,84.84,103.97,85.76,85.76,entsoe.eu,FALSE,
2024/10/28 21:00,Portugal,Portugal,PT,71.43,90.97,88.15,88.15,entsoe.eu,FALSE,
2024/10/28 22:00,Portugal,Portugal,PT,66.67,88.32,88.68,88.68,entsoe.eu,FALSE,
2024/10/28 23:00,Portugal,Portugal,PT,74.19,101.51,86.08,86.08,entsoe.eu,FALSE,
2024/10/29 0:00,Portugal,Portugal,PT,62.97,105.96,83.82,82.63,entsoe.eu,FALSE,
2024/10/29 1:00,Portugal,Portugal,PT,63.36,105.02,84.1,80.87,entsoe.eu,FALSE,
2024/10/29 2:00,Portugal,Portugal,PT,63.76,104.19,84.28,79.12,entsoe.eu,FALSE,
2024/10/29 3:00,Portugal,Portugal,PT,62.2,102.61,84.67,79.54,entsoe.eu,FALSE,
2024/10/29 4:00,Portugal,Portugal,PT,56.87,95.97,85.7,82.85,entsoe.eu,FALSE,
2024/10/29 5:00,Portugal,Portugal,PT,53.53,91.63,86.33,86.33,entsoe.eu,FALSE,
2024/10/29 6:00,Portugal,Portugal,PT,61.5,81.88,89.84,89.84,entsoe.eu,FALSE,
2024/10/29 7:00,Portugal,Portugal,PT,62.17,80.62,90.22,90.22,entsoe.eu,FALSE,
2024/10/29 8:00,Portugal,Portugal,PT,54.84,86.25,87.85,87.85,entsoe.eu,FALSE,
2024/10/29 9:00,Portugal,Portugal,PT,54.06,82.76,88.86,88.86,entsoe.eu,FALSE,
2024/10/29 10:00,Portugal,Portugal,PT,52.14,87.42,87.6,87.6,entsoe.eu,FALSE,
2024/10/29 11:00,Portugal,Portugal,PT,53.09,86.25,87.97,87.97,entsoe.eu,FALSE,
2024/10/29 12:00,Portugal,Portugal,PT,58.71,92.93,86.85,86.85,entsoe.eu,FALSE,
2024/10/29 13:00,Portugal,Portugal,PT,64.72,97.27,86.52,86.21,entsoe.eu,FALSE,
2024/10/29 14:00,Portugal,Portugal,PT,73.04,99.93,86.84,86.07,entsoe.eu,FALSE,
2024/10/29 15:00,Portugal,Portugal,PT,73.95,96.9,87.74,87.39,entsoe.eu,FALSE,
2024/10/29 16:00,Portugal,Portugal,PT,70.57,94.11,87.87,87.25,entsoe.eu,FALSE,
2024/10/29 17:00,Portugal,Portugal,PT,52.22,75.04,90.8,90.8,entsoe.eu,FALSE,
2024/10/29 18:00,Portugal,Portugal,PT,49.78,68.11,92.25,92.25,entsoe.eu,FALSE,
2024/10/29 19:00,Portugal,Portugal,PT,58.53,70.09,92.86,92.86,entsoe.eu,FALSE,
2024/10/29 20:00,Portugal,Portugal,PT,57.14,72.92,91.99,91.99,entsoe.eu,FALSE,
2024/10/29 21:00,Portugal,Portugal,PT,54.78,82.91,89.15,87.97,entsoe.eu,FALSE,
2024/10/29 22:00,Portugal,Portugal,PT,54.38,91.92,86.68,82.6,entsoe.eu,FALSE,
2024/10/29 23:00,Portugal,Portugal,PT,64.32,103.82,84.43,78.37,entsoe.eu,FALSE,
2024/10/30 0:00,Portugal,Portugal,PT,62.19,101.12,85.03,78.86,entsoe.eu,FALSE,
2024/10/30 1:00,Portugal,Portugal,PT,66.14,105.3,84.1,77.03,entsoe.eu,FALSE,
2024/10/30 2:00,Portugal,Portugal,PT,69.25,109.83,83.41,75.66,entsoe.eu,FALSE,
2024/10/30 3:00,Portugal,Portugal,PT,68.61,110.04,83.45,76.41,entsoe.eu,FALSE,
2024/10/30 4:00,Portugal,Portugal,PT,71.02,113.7,82.77,75.89,entsoe.eu,FALSE,
2024/10/30 5:00,Portugal,Portugal,PT,64.81,106.94,83.89,79.9,entsoe.eu,FALSE,
2024/10/30 6:00,Portugal,Portugal,PT,76.7,101.85,86.78,86.78,entsoe.eu,FALSE,
2024/10/30 7:00,Portugal,Portugal,PT,73.34,91.86,88.87,88.87,entsoe.eu,FALSE,
2024/10/30 8:00,Portugal,Portugal,PT,62.1,91.78,87.79,87.79,entsoe.eu,FALSE,
2024/10/30 9:00,Portugal,Portugal,PT,64.07,105.64,84.4,79.94,entsoe.eu,FALSE,
2024/10/30 10:00,Portugal,Portugal,PT,65.65,108.18,84.2,79.16,entsoe.eu,FALSE,
2024/10/30 11:00,Portugal,Portugal,PT,68.5,112.83,83.45,78.56,entsoe.eu,FALSE,
2024/10/30 12:00,Portugal,Portugal,PT,72.2,116.54,82.86,76.57,entsoe.eu,FALSE,
2024/10/30 13:00,Portugal,Portugal,PT,79.36,126.03,80.95,74.62,entsoe.eu,FALSE,
2024/10/30 14:00,Portugal,Portugal,PT,86.29,133.99,79.33,72.58,entsoe.eu,FALSE,
2024/10/30 15:00,Portugal,Portugal,PT,102.74,133.46,81.03,76.09,entsoe.eu,FALSE,
2024/10/30 16:00,Portugal,Portugal,PT,100.77,116.34,85.05,84.09,entsoe.eu,FALSE,
2024/10/30 17:00,Portugal,Portugal,PT,91.99,108.59,85.8,85.8,entsoe.eu,FALSE,
2024/10/30 18:00,Portugal,Portugal,PT,87.47,102.46,87.07,87.07,entsoe.eu,FALSE,
2024/10/30 19:00,Portugal,Portugal,PT,79.58,98.4,87.15,87.15,entsoe.eu,FALSE,
2024/10/30 20:00,Portugal,Portugal,PT,81.5,101.59,86.56,86.56,entsoe.eu,FALSE,
2024/10/30 21:00,Portugal,Portugal,PT,65.14,87.49,88.87,88.87,entsoe.eu,FALSE,
2024/10/30 22:00,Portugal,Portugal,PT,50.65,85.86,87.83,85.64,entsoe.eu,FALSE,
